Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
sema3aa,0.00807771,0.065081352,0.011645963,0.004263743,0.014404852,0.002242152,0.243055556,0.002055498,0.01598579
pcloa,0.0099182,0.093867334,0.276397516,0.001065936,0.169067475,0.01793722,0.053240741,0.009249743,0.440497336
pimr173,0.000102249,0,0,0,0,0,0,0,0
ankrd16,0.005419223,0.001251564,0.013975155,0.022536927,0.006823351,0.011210762,0,0.003083248,0.005328597
gdi2,0.256850716,0.32290363,0.382763975,0.527333638,0.326383624,0.192825112,0.152777778,0.130010277,0.351687389
asb13a.1,0.005112474,0.007509387,0.023291925,0.010354804,0.010993177,0.047085202,0.00462963,0.017985612,0.010657194
asb13a.2,0.001022495,0,0.001552795,0.000761383,0.00075815,0,0.002314815,0.000513875,0
net1,0.102453988,0.058823529,0.02484472,0.134155627,0.020849128,0.031390135,0.414351852,0.017985612,0.042628774
mkln1,0.032310838,0.013767209,0.039596273,0.058931019,0.023881729,0.01793722,0.032407407,0.017471737,0.019538188
podxl,0.0299591,0.002503129,0.007763975,0.017664078,0.002653525,0.015695067,0,0.002569373,0
cyb5r3,0.034253579,0.010012516,0.010869565,0.083447541,0.015163002,0.105381166,0.027777778,0.005652621,0.014209591
btbd11a,0.001124744,0,0.00621118,0.002893254,0.009097801,0,0.011574074,0.001541624,0.001776199
cry1a,0.035173824,0.072590738,0.159161491,0.253844982,0.112964367,0.125560538,0.231481481,0.068859198,0.186500888
tnnt2c,0.000715746,0.003754693,0.00310559,0.001065936,0.000379075,0,0,0.002055498,0.001776199
si:dkey-222f8.3,0.016359918,0.015018773,0.00931677,0.06106289,0.004927976,0.085201794,0.00462963,0.006166495,0.005328597
braf,0.008179959,0.008760951,0.031055901,0.0149231,0.015163002,0.006726457,0.016203704,0.021582734,0.014209591
mrps33,0.244989775,0.176470588,0.198757764,0.473580021,0.199772555,0.161434978,0.106481481,0.089414183,0.174067496
tmem178b,0.044376278,0.066332916,0.263198758,0.015989036,0.277862017,0.091928251,0.222222222,0.464542652,0.040852575
cnot4b,0.019836401,0.010012516,0.023291925,0.026191564,0.015921152,0.022421525,0.00462963,0.010277492,0.005328597
mkrn1,0.10593047,0.087609512,0.201086957,0.081924775,0.158453374,0.204035874,0.222222222,0.176772867,0.042628774
tmem121b,0.000102249,0,0,0.00045683,0.00075815,0,0,0,0
il17ra1a,0.000511247,0.001251564,0.000776398,0.000609106,0,0.042600897,0,0.000513875,0
pimr214,0.000102249,0.001251564,0.000776398,0.00045683,0,0,0,0.000513875,0
pimr171,0.000102249,0,0,0,0,0,0,0,0
pimr170,0.000102249,0,0,0,0,0,0,0.001027749,0
pimr168,0.000102249,0.002503129,0,0.000152277,0,0,0,0,0
pimr169,0,0,0,0.000152277,0,0,0,0,0
rergla,0.003476483,0.015018773,0.127329193,0.002284148,0.053828658,0.35426009,0.046296296,0.014902364,0.017761989
arhgef39,0.044989775,0.02252816,0.00621118,0.133241967,0.006065201,0.006726457,0.002314815,0.003083248,0
lmo3,0.03609407,0.010012516,0.061335404,0.01888229,0.025018954,0.00896861,0.023148148,0.009249743,0.001776199
AL954848.1,0,0,0,0,0,0,0,0,0
mgst1.1,0.005316973,0.001251564,0.01863354,0.038830516,0.0015163,0.150224215,0.011574074,0.001541624,0.008880995
mgst1.2,0.005419223,0.010012516,0.007763975,0.0149231,0.009855951,0.152466368,0.00462963,0.008735868,0.008880995
dera,0.005725971,0.012515645,0.011645963,0.026496117,0.009476876,0.022421525,0.00462963,0.002055498,0.010657194
helb,0.011860941,0.006257822,0.00310559,0.064412974,0.004927976,0.004484305,0.00462963,0.000513875,0
irak3,0.000306748,0.001251564,0,0.000913659,0,0.002242152,0,0,0
b2m,0.00593047,0.001251564,0.005434783,0.060758337,0.001137225,0.006726457,0,0.001027749,0.001776199
hmga2,0.010736196,0.003754693,0.001552795,0.029541648,0.001895375,0.011210762,0,0.001027749,0.001776199
msrb3,0.005112474,0.010012516,0.00621118,0.101263895,0.00227445,0.15470852,0.046296296,0.003083248,0.035523979
lemd3,0.004294479,0.005006258,0.007763975,0.008527486,0.006823351,0.002242152,0.002314815,0.002569373,0.001776199
wif1,0.004907975,0.001251564,0.004658385,0.004568296,0.0015163,0.024663677,0,0.000513875,0.001776199
vhll,0.00194274,0.001251564,0.001552795,0.004416019,0.00075815,0.011210762,0,0,0
tmbim4,0.101124744,0.28660826,0.36568323,0.115882443,0.222517058,0.325112108,0.402777778,0.276978417,0.506216696
BX119963.3,0,0,0,0,0,0,0,0,0
si:dkey-6a5.3,0.000204499,0,0,0.000609106,0,0,0,0,0
grip1,0.007566462,0.005006258,0.053571429,0.010202528,0.040181956,0.004484305,0.013888889,0.008221994,0.001776199
cand1,0.183333333,0.093867334,0.125776398,0.354042942,0.087566338,0.056053812,0.092592593,0.05344296,0.069271758
si:dkey-39a18.1,0.001124744,0.002503129,0,0.001827318,0,0,0,0,0.001776199
dyrk2,0.041615542,0.060075094,0.086956522,0.07689965,0.051933283,0.065022422,0.060185185,0.036485098,0.042628774
si:ch211-266a5.12,0,0,0,0,0,0,0,0,0
ifng1,0.000102249,0,0,0,0,0,0,0,0
ifng1r,0,0,0,0,0,0,0,0,0
il26,0,0,0,0,0,0,0,0,0
il22,0.000102249,0.001251564,0,0,0,0,0,0,0
mdm1,0.005725971,0.041301627,0.014751553,0.006091061,0.008718726,0.004484305,0.00462963,0.004110997,0.023090586
calua,0.068404908,0.086357947,0.170031056,0.105375362,0.078468537,0.053811659,0.037037037,0.064234327,0.031971581
opn1sw1,0.008588957,0.138923655,0.191770186,0.002740978,0.179302502,0.219730942,0.458333333,0.143884892,0.460035524
tnpo3,0.084458078,0.052565707,0.058229814,0.180904523,0.040940106,0.02690583,0.043981481,0.023124358,0.03374778
irf5,0.000408998,0.001251564,0.001552795,0.004416019,0,0,0,0,0
ccdc87,0.000204499,0,0,0.000304553,0.000379075,0,0,0,0
pnpla8,0.013190184,0.012515645,0.058229814,0.00746155,0.036770281,0.035874439,0.060185185,0.015930113,0.051509769
si:dkeyp-81f3.4,0.000613497,0.002503129,0,0.00045683,0.00075815,0,0,0,0.001776199
nrcama,0.001635992,0.001251564,0.031832298,0.000152277,0.016300227,0,0.011574074,0.021068859,0.003552398
BX897729.1,0,0,0,0,0,0,0,0,0
cntn1b,0.002147239,0.010012516,0.051242236,0.000152277,0.012888552,0.024663677,0.097222222,0.133093525,0.008880995
pdzrn4,0.001124744,0.001251564,0.00931677,0.000761383,0.00227445,0.002242152,0,0,0
gxylt1b,0.009304703,0.003754693,0.002329193,0.014009441,0.003411676,0.022421525,0.00462963,0.000513875,0.001776199
pphln1,0.237730061,0.120150188,0.173136646,0.487132633,0.145943897,0.103139013,0.099537037,0.079136691,0.051509769
yaf2,0.274233129,0.232790989,0.340838509,0.376884422,0.314632297,0.195067265,0.303240741,0.27286742,0.055062167
zcrb1,0.180163599,0.133917397,0.155279503,0.342013096,0.120924943,0.078475336,0.064814815,0.082219938,0.060390764
prickle1b,0.058997955,0.036295369,0.025621118,0.040353282,0.062547384,0.049327354,0.236111111,0.141829394,0.008880995
si:dkey-234l24.1,0,0,0,0,0,0,0,0,0
si:dkey-234l24.7,0,0,0,0,0,0,0,0,0
si:dkey-234l24.8,0,0,0,0,0,0,0,0,0
pus7l,0.002556237,0.005006258,0.004658385,0.008527486,0.002653525,0.004484305,0,0.003083248,0.001776199
twf1b,0.014110429,0.02252816,0.031055901,0.029846201,0.013267627,0.035874439,0.069444444,0.029804728,0.039076377
nell2b,0.016973415,0.021276596,0.211956522,0.001827318,0.029567854,0.038116592,0.101851852,0.099177801,0.037300178
prl2,0.000102249,0.001251564,0.00310559,0,0.006065201,0,0.00462963,0.000513875,0
nuak1a,0.000204499,0,0.004658385,0.004111466,0.000379075,0,0,0.001027749,0
plxnb2a,0.009100204,0.003754693,0.003881988,0.042332877,0.004548901,0.029147982,0.006944444,0.007194245,0.005328597
si:ch211-127b11.1,0.000102249,0.001251564,0.000776398,0.000152277,0,0.015695067,0.002314815,0,0
si:dkey-183c2.4,0.000204499,0,0,0.00045683,0,0,0,0.000513875,0
abcc9,0.000102249,0,0.00310559,0,0.001895375,0,0,0.001027749,0.001776199
BX571719.3,0,0,0,0,0,0,0,0,0
kcnj8,0,0,0,0,0,0,0,0,0
cmasa,0.027505112,0.02252816,0.040372671,0.036850921,0.026914329,0.044843049,0.023148148,0.010791367,0.017761989
shisal1a,0,0,0.010093168,0,0,0,0,0,0
si:dkey-14k9.3,0.000817996,0,0.00310559,0.000913659,0.0015163,0,0,0,0
akr1b1.1,0.014826176,0.016270338,0.095496894,0.042941983,0.041319181,0.033632287,0.046296296,0.009763618,0.024866785
akr1b1.2,0.017382413,0.056320401,0.02173913,0.035480432,0.016679303,0.094170404,0.020833333,0.004110997,0.037300178
prdm4,0.001124744,0.002503129,0,0.001827318,0.003790751,0.002242152,0,0.002569373,0.001776199
psmc2,0.30603272,0.180225282,0.310559006,0.493071418,0.26686884,0.159192825,0.155092593,0.186536485,0.126110124
slc26a5,0.00807771,0.007509387,0.052018634,0.02680067,0.031842305,0.013452915,0.039351852,0.014902364,0.035523979
tspan33a,0.002351738,0.001251564,0.002329193,0.002284148,0.0030326,0.078475336,0.00462963,0.002055498,0.001776199
smo,0.141206544,0.03379224,0.026397516,0.320846658,0.030326005,0.121076233,0.020833333,0.012332991,0.008880995
cax1,0.00204499,0.001251564,0.00310559,0.025734734,0.00227445,0.002242152,0,0.002055498,0.001776199
klhdc10,0.012781186,0.006257822,0.01552795,0.017664078,0.007581501,0.002242152,0.00462963,0.006166495,0.005328597
zc3hc1,0.089366053,0.035043805,0.047360248,0.201461855,0.050416983,0.022421525,0.006944444,0.017471737,0.017761989
ube2h,0.02208589,0.042553191,0.147515528,0.03822141,0.10121304,0.114349776,0.099537037,0.10020555,0.159857904
nrf1,0.22392638,0.125156446,0.163043478,0.224912441,0.114859742,0.056053812,0.101851852,0.116649538,0.072824156
plxna4,0.01206544,0.010012516,0.090062112,0.005481955,0.016300227,0.01793722,0.043981481,0.053956835,0.003552398
chchd3a,0.055623722,0.038798498,0.054347826,0.106441297,0.042456406,0.094170404,0.025462963,0.019527235,0.055062167
exoc4,0.005214724,0.003754693,0.023291925,0.01096391,0.010993177,0.011210762,0.016203704,0.010277492,0.008880995
lrguk,0.000204499,0.001251564,0.000776398,0.000304553,0,0,0,0,0
col7a1l,0,0,0.000776398,0.000152277,0,0,0,0,0.001776199
si:dkey-117n7.2,0.000102249,0,0,0,0,0,0,0,0
si:dkey-117n7.3,0,0,0,0,0,0,0,0,0
si:dkey-117n7.4,0,0,0,0,0,0,0,0,0
si:dkey-117n7.5,0.000204499,0,0.001552795,0.000304553,0.000379075,0,0,0,0.001776199
ucn3l,0,0,0,0,0,0,0,0,0
copg2,0.06799591,0.060075094,0.104037267,0.172377037,0.082638362,0.042600897,0.06712963,0.043165468,0.076376554
mest,0.007361963,0.096370463,0.019409938,0.030455307,0.007960576,0.011210762,0.006944444,0.005652621,0.101243339
atp2b1a,0.126789366,0.153942428,0.489130435,0.163392721,0.364670205,0.127802691,0.486111111,0.214285714,0.055062167
si:dkeyp-38g8.5,0.019734151,0.030037547,0.014751553,0.061824273,0.019332828,0.00896861,0.023148148,0.012332991,0.007104796
epyc,0.001635992,0,0.000776398,0.000609106,0.001137225,0,0,0.001541624,0.005328597
BX322608.1,0,0,0,0,0,0,0,0,0
kera,0.009202454,0.031289111,0.013198758,0.006852444,0.007960576,0.024663677,0.013888889,0.013874615,0.246891652
lum,0.003271984,0.008760951,0.004658385,0.005177402,0.004169826,0.013452915,0.011574074,0.003597122,0.003552398
dcn,0.005214724,0.010012516,0.01242236,0.016293589,0.004548901,0.004484305,0.00462963,0.002569373,0.001776199
wu:fc23c09,0.001840491,0.006257822,0.001552795,0,0,0.002242152,0,0.001027749,0
btg1,0.513496933,0.765957447,0.72515528,0.491853205,0.656557998,0.598654709,0.796296296,0.869989723,0.710479574
caprin2,0.001124744,0,0.002329193,0.005634232,0.000379075,0,0,0.000513875,0
sinhcaf,0.065541922,0.063829787,0.139751553,0.110095934,0.111448067,0.062780269,0.134259259,0.041109969,0.030195382
dennd5b,0.034355828,0.058823529,0.072204969,0.040810111,0.088324488,0.042600897,0.081018519,0.05344296,0.072824156
pkp2,0.001124744,0,0.003881988,0.003197807,0.001895375,0.013452915,0,0.000513875,0
tcp11l2,0.025357873,0.090112641,0.085403727,0.01537993,0.114480667,0.062780269,0.0625,0.089928058,0.101243339
BX649500.1,0,0,0,0,0,0,0,0,0
BX649476.1,0,0,0,0,0,0,0,0,0
gys2,0,0,0,0,0,0,0,0,0
STMP1,0.266564417,0.178973717,0.220496894,0.574082534,0.215693707,0.486547085,0.229166667,0.132579651,0.179396092
golt1ba,0.007157464,0.001251564,0.007763975,0.049033044,0.005307051,0.015695067,0.00462963,0.003083248,0.003552398
spx,0.001022495,0.002503129,0.001552795,0.000152277,0.001895375,0,0,0.000513875,0
kiss2,0.002147239,0,0.002329193,0.000609106,0.00227445,0.01793722,0,0,0
ldhba,0.457464213,0.28660826,0.582298137,0.81940003,0.468157695,0.69058296,0.525462963,0.257965057,0.795737123
slc25a3a,0.001431493,0.122653317,0.01863354,0.001979595,0.012509477,0.015695067,0.032407407,0.010791367,0.843694494
tmpoa,0.293660532,0.116395494,0.090062112,0.565707325,0.080742987,0.053811659,0.145833333,0.05344296,0.063943162
strap,0.220347648,0.186483104,0.258540373,0.458200091,0.1671721,0.14573991,0.083333333,0.102261048,0.101243339
etnk1,0.039059305,0.08135169,0.10947205,0.064869804,0.057998484,0.071748879,0.064814815,0.028263104,0.195381883
sox5,0.013803681,0.010012516,0.041149068,0.015227653,0.026156179,0.015695067,0.023148148,0.023124358,0.04973357
si:dkey-172o10.8,0,0,0,0,0,0,0,0,0
casc1,0.000204499,0,0,0.000761383,0,0,0,0,0
lrmp,0.000204499,0.005006258,0.001552795,0.004111466,0.001895375,0.002242152,0,0.002055498,0.241563055
bcat1,0.014314928,0.071339174,0.075310559,0.0149231,0.066338135,0.02690583,0.060185185,0.049331963,0.246891652
igf1,0.000204499,0.025031289,0.008540373,0.000761383,0.001895375,0.002242152,0.006944444,0.028263104,0.014209591
nup37,0.167280164,0.057571965,0.02173913,0.436576824,0.042077331,0.029147982,0.018518519,0.009249743,0.008880995
pmch,0.001022495,0.001251564,0,0.001065936,0,0,0,0,0
parpbp,0.067484663,0.042553191,0.010093168,0.067306228,0.006823351,0.004484305,0.006944444,0.006166495,0.001776199
th2,0.000613497,0,0.000776398,0.00045683,0,0,0,0,0
pah,0.004703476,0.005006258,0.003881988,0.022536927,0.005686126,0.006726457,0.002314815,0.005652621,0.007104796
ascl1a,0.352453988,0.047559449,0.057453416,0.316582915,0.023123578,0.022421525,0.013888889,0.028776978,0.012433393
recql,0.033128834,0.01126408,0.011645963,0.106289021,0.010993177,0.006726457,0,0.002569373,0.001776199
itfg2,0.023312883,0.021276596,0.022515528,0.064869804,0.016300227,0.024663677,0.020833333,0.006166495,0.003552398
nrip2,0,0.001251564,0.01242236,0.000609106,0.03601213,0.002242152,0.043981481,0.001541624,0.021314387
klhl42,0.001226994,0.005006258,0.001552795,0.011573017,0.0015163,0.004484305,0.002314815,0.000513875,0.001776199
cwf19l1,0.061758691,0.035043805,0.038819876,0.220496422,0.029946929,0.011210762,0.016203704,0.015930113,0.010657194
BX890572.2,0,0,0,0,0,0,0,0,0
washc3,0.028323108,0.018773467,0.028726708,0.055276382,0.019711903,0.038116592,0.023148148,0.015416238,0.010657194
dram1,0,0,0,0.000304553,0,0,0,0,0
gnptab,0.019222904,0.007509387,0.014751553,0.044312471,0.009855951,0.01793722,0.00462963,0.005652621,0.008880995
chpt1,0.033128834,0.030037547,0.01863354,0.092127303,0.010993177,0.062780269,0.013888889,0.00668037,0.030195382
mybpc1,0,0,0,0.001370489,0,0,0,0,0
spi2,0,0,0,0,0,0,0,0,0
spic,0,0,0,0,0,0,0,0,0
dnajb9b,0.000408998,0.015018773,0.000776398,0.00045683,0.0015163,0.01793722,0,0.002055498,0.008880995
avpr2l,0,0,0,0,0,0,0,0,0
apaf1,0.018711656,0.016270338,0.026397516,0.02680067,0.011372252,0.024663677,0.027777778,0.007708119,0.01598579
anks1b,0.011247444,0.005006258,0.127329193,0.008679762,0.056861259,0.17264574,0.206018519,0.005652621,0.008880995
uhrf1bp1l,0.008793456,0.021276596,0.020962733,0.020557332,0.010993177,0.004484305,0.013888889,0.007194245,0.01598579
plxnc1,0.001431493,0.002503129,0.003881988,0.001370489,0.0030326,0.002242152,0,0.001541624,0
cradd,0.005316973,0.001251564,0.00621118,0.01583676,0.008339651,0.00896861,0.00462963,0.003083248,0
socs2,0.000306748,0.003754693,0.001552795,0.00045683,0,0,0.002314815,0.002569373,0.001776199
ncaph2,0.105521472,0.040050063,0.006987578,0.193086645,0.015163002,0.002242152,0.020833333,0.004624872,0.003552398
sco2,0.025255624,0.026282854,0.029503106,0.203898279,0.019711903,0.015695067,0.009259259,0.010791367,0.017761989
si:dkey-202b22.5,0,0,0,0,0,0,0,0,0
si:dkey-202b22.6,0.000715746,0.001251564,0.000776398,0.00045683,0.000379075,0,0,0,0
rint1,0.006339468,0.008760951,0.010869565,0.020405056,0.006823351,0.006726457,0.002314815,0.003083248,0.003552398
cdkn1ba,0.006339468,0.018773467,0.034161491,0.011573017,0.016300227,0.020179372,0.018518519,0.00668037,0.019538188
CDPF1,0.111145194,0.043804756,0.12189441,0.407187452,0.078089462,0.105381166,0.090277778,0.046248715,0.019538188
pparaa,0,0,0.000776398,0.000152277,0,0,0,0.001027749,0
wnt7ba,0.001840491,0,0,0.001065936,0,0,0,0,0
atxn10,0.000306748,0,0,0.001218212,0,0,0,0,0
def6c,0.000511247,0,0,0.001065936,0,0.002242152,0,0.000513875,0.001776199
slc26a4,0,0,0,0,0,0,0,0,0
slc26a3.2,0,0,0,0,0,0,0,0,0
slc26a3.1,0,0,0,0,0,0,0,0,0
cbll1,0.041717791,0.035043805,0.031832298,0.131566926,0.021607278,0.01793722,0.023148148,0.016443988,0.012433393
mcat,0,0,0,0,0,0,0,0,0
bik,0.003169734,0,0.001552795,0.001218212,0.000379075,0,0.00462963,0.001541624,0.001776199
rap1b,0.117791411,0.105131414,0.139751553,0.259174661,0.103866566,0.34529148,0.25,0.059095581,0.142095915
si:dkey-31f5.8,0.005521472,0.018773467,0.00621118,0.005786508,0.011751327,0.002242152,0.016203704,0.002569373,0.010657194
impdh1b,0.238752556,0.162703379,0.206521739,0.528247297,0.213419257,0.069506726,0.097222222,0.127440904,0.193605684
si:dkey-31f5.11,0.012167689,0,0.011645963,0.015227653,0.015921152,0.00896861,0.039351852,0,0.001776199
lepb,0.000511247,0,0.003881988,0.000304553,0.002653525,0.004484305,0.006944444,0,0
si:dkey-21o22.2,0,0,0,0,0,0,0,0,0
snd1,0.211451943,0.245306633,0.167701863,0.433531293,0.161865049,0.118834081,0.150462963,0.083247688,0.150976909
lrrc4.1,0.00807771,0.010012516,0.10015528,0.002588701,0.084154663,0.029147982,0.349537037,0.02672148,0.008880995
pax4,0.000204499,0,0,0,0,0,0,0,0
hgfa,0.000408998,0.001251564,0.001552795,0.001065936,0.001137225,0,0,0,0.001776199
cacna2d1a,0,0,0.001552795,0.000304553,0.001895375,0.002242152,0,0,0
BX323820.1,0.000408998,0.001251564,0.001552795,0.001065936,0.001137225,0.011210762,0,0.001027749,0.035523979
drd4-rs,0.000511247,0,0.003881988,0.000152277,0,0,0,0,0
BX855618.1,0,0,0,0,0,0,0,0,0
zgc:193726,0.002862986,0,0.000776398,0.007004721,0.004548901,0,0.002314815,0.001541624,0
atp6v1f,0.027709611,0.098873592,0.200310559,0.07644282,0.1656558,0.116591928,0.136574074,0.104830421,0.25044405
lamtor4,0.261349693,0.221526909,0.295031056,0.456525049,0.233510235,0.284753363,0.233796296,0.12692703,0.184724689
gcc1,0.002249489,0.001251564,0.003881988,0.008070656,0.005307051,0.004484305,0.00462963,0.002569373,0.005328597
dennd6b,0.008384458,0.005006258,0.045807453,0.022993757,0.016300227,0,0.023148148,0.011305242,0.003552398
ppp6r2a,0.041411043,0.018773467,0.054347826,0.078574692,0.026156179,0.033632287,0.034722222,0.027235355,0.017761989
fam3c,0.032515337,0.02252816,0.025621118,0.082229328,0.023502654,0.020179372,0.034722222,0.016443988,0.010657194
si:dkey-159a18.1,0.000204499,0,0.000776398,0.000152277,0.000379075,0,0,0.000513875,0
cep83,0.015746421,0.013767209,0.011645963,0.026952947,0.013646702,0.00896861,0.020833333,0.006166495,0.007104796
lrrc17,0.003271984,0.007509387,0.007763975,0.007156997,0.003790751,0.006726457,0.002314815,0.003597122,0.005328597
sinup,0,0.001251564,0,0.000304553,0,0,0,0,0
ccdc146,0.000920245,0,0.000776398,0.00045683,0,0,0,0,0
fgl2a,0.000408998,0.001251564,0.000776398,0.000152277,0.00227445,0,0,0.002569373,0.001776199
gsap,0.000102249,0,0,0.000609106,0.000379075,0,0,0,0.003552398
stk38l,0.011656442,0.015018773,0.057453416,0.011725293,0.03449583,0.011210762,0.030092593,0.014902364,0.007104796
cacna2d4a,0.000817996,0.016270338,0.003881988,0.000152277,0.00227445,0.006726457,0.023148148,0.031346351,0.074600355
lrtm2a,0,0.001251564,0.00310559,0,0.00227445,0,0.002314815,0.000513875,0.001776199
dcp1b,0.056543967,0.023779725,0.01552795,0.104309426,0.017816528,0.029147982,0.018518519,0.013874615,0.01598579
cacna1c,0.000102249,0,0.005434783,0,0.0015163,0,0,0,0
napepld,0.007566462,0.01126408,0.020962733,0.047358002,0.007581501,0.013452915,0.025462963,0.004624872,0
ints13,0.043047035,0.023779725,0.027173913,0.115730166,0.024260804,0.022421525,0.006944444,0.019527235,0.017761989
rassf8b,0.004805726,0.025031289,0.013975155,0.048728491,0.0015163,0.022421525,0,0,0.007104796
zmp:0000000650,0,0,0,0,0,0,0,0,0
BX248410.4,0,0,0,0.000304553,0,0,0,0,0
BX248410.2,0.000102249,0,0,0,0,0,0,0,0
BX248410.3,0,0,0,0,0,0,0,0,0
nav3,0.001533742,0.006257822,0.060559006,0.002284148,0.006065201,0.004484305,0.046296296,0.017471737,0.007104796
syt1a,0.030674847,0.047559449,0.415372671,0.023450586,0.471948446,0.053811659,0.543981481,0.025179856,0.062166963
