Gene,Amacrine_spec,Bipolar_spec,Cone_spec,Cornea_spec,Horizontal_spec,Muller Glia_spec,RGC_spec,Rod_spec,RPE_spec,Microglia_spec
lratb.1,0.953592814,0.953592814,0.953592814,0.953592814,0.953592814,0.953592814,0.953592814,0.953592814,0.997322624,0.953592814
lratb.2,0.30988024000000003,0.30988024000000003,0.30988024000000003,0.30988024000000003,0.30988024000000003,0.30988024000000003,0.30988024000000003,0.30988024000000003,0.958997722,0.30988024000000003
rbm46,0.99959217,0.99959217,0.99959217,0.99959217,1.0,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
npy2rl,0.996832937,0.992265549,0.992265549,0.992265549,0.992265549,0.992265549,0.992265549,0.992265549,0.992265549,0.992265549
eif3f,0.17938420300000002,0.17938420300000002,0.17938420300000002,0.182352941,0.17938420300000002,0.17938420300000002,0.17938420300000002,0.17938420300000002,0.17938420300000002,0.17938420300000002
zgc:77880,0.864608076,0.864608076,0.864608076,0.864608076,0.864608076,0.864608076,0.891554387,0.864608076,0.864608076,0.864608076
pip4p1b,0.8810384490000001,0.8810384490000001,0.946951702,0.8810384490000001,0.8810384490000001,0.8810384490000001,0.8810384490000001,0.8810384490000001,0.8810384490000001,0.8810384490000001
FRMD7,0.995061728,0.970351273,0.970351273,0.970351273,0.970351273,0.970351273,0.970351273,0.970351273,0.970351273,0.970351273
dachb,0.927572016,0.927572016,0.927572016,0.927572016,0.927572016,0.936190783,0.927572016,0.927572016,0.927572016,0.927572016
cnpy3,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.831353919
trpc5a,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.998388656,0.996041172,0.996041172,0.996041172
zgc:174945,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,1.0
si:dkey-31e10.1,0.994742031,0.994742031,0.997553018,0.994742031,0.994742031,0.994742031,0.994742031,0.994742031,0.994742031,0.994742031
AL953910.1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999677731,0.999208234,0.999208234,0.999208234
si:dkey-31e10.5,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.999014131,0.998502994
CU915827.1,0.996713769,0.996713769,0.997553018,0.996713769,0.996713769,0.996713769,0.996713769,0.996713769,0.996713769,0.996713769
MPC2,0.919487348,0.919487348,0.950118765,0.919487348,0.919487348,0.919487348,0.919487348,0.919487348,0.919487348,0.919487348
atp1b1b,0.886777514,0.886777514,0.886777514,0.886777514,0.886777514,0.886777514,0.959216966,0.886777514,0.886777514,0.886777514
cnga3b,0.503779165,0.503779165,0.977220957,0.503779165,0.503779165,0.503779165,0.503779165,0.503779165,0.503779165,0.503779165
si:ch73-222h13.1,0.999865736,1.0,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736
crfb15,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.997530864
dmd,0.762405521,0.762405521,0.829157175,0.762405521,0.762405521,0.762405521,0.762405521,0.762405521,0.762405521,0.762405521
knl1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995983936
knstrn,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.998353909
sdk1b,0.964370546,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285
CU929311.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chst12b,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
GNA12,0.999865736,1.0,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736
brat1,0.991967871,0.991967871,0.991967871,0.993098916,0.991967871,0.991967871,0.991967871,0.991967871,0.991967871,0.991967871
eif3bb,0.991290578,0.991290578,0.991290578,0.991290578,0.991290578,0.991290578,0.997099581,0.991290578,0.991290578,0.991290578
si:dkey-26i13.8,0.746631614,0.746631614,0.992251223,0.746631614,0.746631614,0.746631614,0.746631614,0.746631614,0.746631614,0.746631614
chst12b.1,0.987512323,0.987512323,0.999208234,0.987512323,0.987512323,0.987512323,0.987512323,0.987512323,0.987512323,0.987512323
ttyh3b,0.506730008,0.506730008,0.506730008,0.506730008,0.506730008,0.506730008,0.7218107,0.506730008,0.506730008,0.506730008
iqce,0.961203484,0.961203484,0.961203484,0.961203484,0.961203484,0.961203484,0.977763455,0.961203484,0.961203484,0.961203484
snx8b,0.7318435750000001,0.7318435750000001,0.746374866,0.7318435750000001,0.7318435750000001,0.7318435750000001,0.7318435750000001,0.7318435750000001,0.7318435750000001,0.7318435750000001
grk4,0.721298496,0.721298496,0.721298496,0.721298496,0.721298496,0.721298496,0.7978580989999999,0.721298496,0.721298496,0.721298496
tspan5b,0.9437751,0.9437751,0.9437751,0.946951702,0.9437751,0.9437751,0.9437751,0.9437751,0.9437751,0.9437751
slc24a2,0.08609924400000002,0.08609924400000002,0.878960795,0.08609924400000002,0.08609924400000002,0.08609924400000002,0.08609924400000002,0.08609924400000002,0.08609924400000002,0.08609924400000002
si:dkey-58j15.11,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999677731,0.999208234,0.999208234,0.999208234
saraf,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.95826487,0.872754491
pla2g12a,0.965568862,0.965568862,0.965568862,0.965568862,0.965568862,0.965568862,0.965568862,0.965568862,0.984554716,0.965568862
si:dkey-58j15.10,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.998710925,0.996041172,0.996041172,0.996041172
xpa,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.988123515
mttp,0.999731472,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
spink4,0.999671377,0.999671377,1.0,0.999671377,0.999671377,0.999671377,0.999671377,0.999671377,0.999671377,0.999671377
b4galt1,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.998416469
stra6l,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.999208234
tmod1,0.998661312,0.998661312,0.998661312,0.999176955,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
cplx2l,0.371338084,0.371338084,0.371338084,0.371338084,0.371338084,0.371338084,0.7753786659999999,0.371338084,0.371338084,0.371338084
gne,0.919239905,0.919239905,0.919239905,0.919239905,0.919239905,0.919239905,0.9235294119999999,0.919239905,0.919239905,0.919239905
nansa,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.943113772
clta,0.5764053840000001,0.5764053840000001,0.5764053840000001,0.5764053840000001,0.5764053840000001,0.5764053840000001,0.628424106,0.5764053840000001,0.5764053840000001,0.5764053840000001
sclt1,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.972395662,0.971556886
C1H4orf33,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.956586826
BX511261.2,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.999355462,0.998502994
CU550719.2,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
CU550719.1,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.998368679,0.997722096,0.997722096
pcdh10a,0.847980998,0.847980998,0.847980998,0.847980998,0.847980998,0.847980998,0.871092491,0.847980998,0.847980998,0.847980998
BX323031.2,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994457641
BX323031.1,0.999342754,0.999342754,0.99959217,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754,0.999342754
BX323837.1,0.99959217,0.99959217,0.99959217,0.99959217,0.999677731,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
si:dkey-5n7.2,0.9999329,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462
pcdh18a,0.947791165,0.947791165,0.947791165,0.962616822,0.947791165,0.947791165,0.947791165,0.947791165,0.947791165,0.947791165
BX004970.1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,1.0,0.999208234,0.999208234,0.999208234
FP236197.1,0.952021032,0.952021032,0.982352941,0.952021032,0.952021032,0.952021032,0.952021032,0.952021032,0.952021032,0.952021032
noctb,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.977038797
elf2b,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.870150435
hpf1,0.963786008,0.963786008,0.963786008,0.963786008,0.963786008,0.970548862,0.963786008,0.963786008,0.963786008,0.963786008
ank2a,0.8139350750000001,0.8139350750000001,0.8139350750000001,0.8139350750000001,0.8139350750000001,0.8139350750000001,0.921656821,0.8139350750000001,0.8139350750000001,0.8139350750000001
camk2d2,0.6294536820000001,0.6294536820000001,0.6294536820000001,0.6294536820000001,0.6294536820000001,0.6294536820000001,0.6400257819999999,0.6294536820000001,0.6294536820000001,0.6294536820000001
cxcl8a,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.917647059,0.892215569
pde5aa,0.805455143,0.805455143,0.988477366,0.805455143,0.805455143,0.805455143,0.805455143,0.805455143,0.805455143,0.805455143
ppp2r2ca,0.7854315119999999,0.7854315119999999,0.7854315119999999,0.7854315119999999,0.7854315119999999,0.7854315119999999,0.909442475,0.7854315119999999,0.7854315119999999,0.7854315119999999
wfs1a,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.997042392,0.994011976
crmp1,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.9152810769999999,0.930331909,0.9152810769999999,0.9152810769999999,0.9152810769999999
DRD5,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994457641
fip1l1b,0.8234362630000001,0.8234362630000001,0.8234362630000001,0.8234362630000001,0.8234362630000001,0.8234362630000001,0.872754491,0.8234362630000001,0.8234362630000001,0.8234362630000001
chic2,0.852731591,0.852731591,0.852731591,0.852731591,0.852731591,0.852731591,0.894117647,0.852731591,0.852731591,0.852731591
BX530018.2,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.9720164609999999,0.97005988
slc34a2a,0.86867863,0.86867863,0.86867863,0.86867863,0.993166287,0.86867863,0.86867863,0.86867863,0.86867863,0.86867863
rbpja,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.905882353,0.934404284
stim2a,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.982597055,0.967065868
si:dkey-194g4.1,0.988123515,0.988123515,0.988123515,0.988123515,0.988123515,0.988123515,0.990629183,0.988123515,0.988123515,0.988123515
CR847936.6,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.917664671,0.921017403,0.917664671
CR847936.10,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.996041172
CR847936.1,0.996832937,0.996832937,0.996832937,0.996832937,0.996832937,0.996832937,0.997322624,0.996832937,0.996832937,0.996832937
CU138548.5,0.999865736,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462,0.999355462
pcdh7a,0.776101142,0.776101142,0.776101142,0.776101142,0.78226445,0.776101142,0.776101142,0.776101142,0.776101142,0.776101142
itln1,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.999677731
hgsnat,0.7335329340000001,0.7335329340000001,0.7335329340000001,0.7335329340000001,0.7335329340000001,0.7335329340000001,0.7335329340000001,0.7335329340000001,0.904988124,0.7335329340000001
pi4k2b,0.929411765,0.929411765,0.929411765,0.929411765,0.929411765,0.929411765,0.929411765,0.929411765,0.929411765,0.952494062
dlc1,0.7185628740000001,0.7185628740000001,0.7185628740000001,0.7185628740000001,0.7185628740000001,0.7185628740000001,0.7185628740000001,0.7185628740000001,0.858099063,0.7185628740000001
CR848833.1,0.9596199519999999,0.9596199519999999,0.9596199519999999,0.9596199519999999,0.9596199519999999,0.9596199519999999,0.970548862,0.9596199519999999,0.9596199519999999,0.9596199519999999
SGCZ,0.980997625,0.980997625,0.980997625,0.980997625,0.980997625,0.980997625,0.984531099,0.980997625,0.980997625,0.980997625
tusc3,0.681710214,0.681710214,0.681710214,0.681710214,0.681710214,0.681710214,0.765066065,0.681710214,0.681710214,0.681710214
CU633160.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fgf20a,0.992082344,0.992082344,0.992082344,0.992082344,0.992082344,0.992082344,0.995810506,0.992082344,0.992082344,0.992082344
micu3a,0.921615202,0.921615202,0.921615202,0.921615202,0.921615202,0.921615202,0.959716403,0.921615202,0.921615202,0.921615202
CT573256.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CT573256.1,0.988123515,0.988123515,0.988123515,0.988123515,0.988123515,0.988123515,0.99251497,0.988123515,0.988123515,0.988123515
vps37a,0.642129477,0.642129477,0.761976048,0.642129477,0.642129477,0.642129477,0.642129477,0.642129477,0.642129477,0.642129477
mtmr7b,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.887528199,0.8669833730000001,0.8669833730000001,0.8669833730000001
mtus1b,0.832145685,0.832145685,0.832145685,0.832145685,0.832145685,0.832145685,0.873388829,0.832145685,0.832145685,0.832145685
pcm1,0.8967065869999999,0.8967065869999999,0.8967065869999999,0.8967065869999999,0.8967065869999999,0.8967065869999999,0.8967065869999999,0.8967065869999999,0.94544857,0.8967065869999999
asah1b,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.34117647100000004,0.806886228
frg1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.881736527
BX928751.5,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.982581156
BX928751.2,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
fat1a,0.638954869,0.638954869,0.638954869,0.638954869,0.638954869,0.638954869,0.666167665,0.638954869,0.638954869,0.638954869
BX537280.1,0.998776509,0.998776509,0.998776509,0.998776509,0.999865736,0.998776509,0.998776509,0.998776509,0.998776509,0.998776509
casp3a,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.858823529,0.916864608
acsl1a,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.940617577
helt,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.997322624
si:dkey-256e7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
si:dkey-256e7.5.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
slc25a4,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.998416469,0.997722096,0.997722096
si:dkey-256e7.8,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.994011976
cfap97,0.971193416,0.971193416,0.971193416,0.971193416,0.971193416,0.979041916,0.971193416,0.971193416,0.971193416,0.971193416
ankrd37,0.986541599,0.986541599,0.986541599,0.986541599,0.989707047,0.986541599,0.986541599,0.986541599,0.986541599,0.986541599
ufsp2,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.883233533
pdlim3a,0.985274431,0.985274431,0.985274431,0.999176955,0.985274431,0.985274431,0.985274431,0.985274431,0.985274431,0.985274431
sorbs2a,0.930864198,0.930864198,0.930864198,0.930864198,0.930864198,0.963578781,0.930864198,0.930864198,0.930864198,0.930864198
CR774194.1,0.999176955,0.999176955,0.999176955,0.999176955,0.999176955,0.999208234,0.999176955,0.999176955,0.999176955,0.999176955
tlr3,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.987951807
cyp4v8,0.998661312,0.998661312,0.998661312,0.99959217,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
CR391953.1,0.972288203,0.972288203,0.972288203,0.972288203,0.972288203,0.972288203,0.978792822,0.972288203,0.972288203,0.972288203
AL929210.2,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.945679012,0.944610778
AL929210.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mtnr1aa,0.971496437,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285,0.961972285
klhl5,0.974564926,0.974564926,0.974564926,0.983372922,0.974564926,0.974564926,0.974564926,0.974564926,0.974564926,0.974564926
si:dkey-192k22.2,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,1.0
fam114a1,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964071856,0.964705882,0.964071856
klf3,0.7282463189999999,0.7282463189999999,0.7282463189999999,0.943113772,0.7282463189999999,0.7282463189999999,0.7282463189999999,0.7282463189999999,0.7282463189999999,0.7282463189999999
tbc1d1,0.776470588,0.776470588,0.776470588,0.776470588,0.776470588,0.776470588,0.776470588,0.776470588,0.776470588,0.881736527
pgm2,0.926646707,0.926646707,0.926646707,0.926646707,0.926646707,0.926646707,0.926646707,0.926646707,0.952941176,0.926646707
tmsb5,0.985869208,0.985869208,0.995249406,0.985869208,0.985869208,0.985869208,0.985869208,0.985869208,0.985869208,0.985869208
slc25a51a,0.960411718,0.960411718,0.960411718,0.960411718,0.960411718,0.960411718,0.989042862,0.960411718,0.960411718,0.960411718
zgc:195282,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.999014131
rnf38,0.798099762,0.798099762,0.798099762,0.798099762,0.798099762,0.798099762,0.870588235,0.798099762,0.798099762,0.798099762
limch1a,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.884402217,0.7829341320000001
phox2ba,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
exosc9,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.9540775930000001
ptpn9b,0.982581156,0.982581156,0.982581156,0.982581156,0.982581156,0.982581156,0.982597486,0.982581156,0.982581156,0.982581156
ptprdb,0.39904988100000005,0.39904988100000005,0.39904988100000005,0.39904988100000005,0.39904988100000005,0.39904988100000005,0.577000537,0.39904988100000005,0.39904988100000005,0.39904988100000005
si:dkeyp-118a3.2,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.985748219,0.956586826
tyrp1b,0.25748503,0.25748503,0.25748503,0.25748503,0.25748503,0.25748503,0.25748503,0.25748503,0.888235294,0.25748503
rbm47,0.5314371259999999,0.5314371259999999,0.5314371259999999,0.5314371259999999,0.5314371259999999,0.5314371259999999,0.5314371259999999,0.5314371259999999,0.623529412,0.5314371259999999
lap3,0.934131737,0.934131737,0.934131737,0.934131737,0.934131737,0.934131737,0.934131737,0.934131737,0.947058824,0.934131737
clockb,0.898259705,0.898259705,0.898259705,0.918788269,0.898259705,0.898259705,0.898259705,0.898259705,0.898259705,0.898259705
kitb,0.765375854,0.765375854,0.765375854,0.765375854,0.765375854,0.765375854,0.765375854,0.978622328,0.765375854,0.765375854
